Name,StreetName,Highway,Width,Points
Road_0968,Am Ausbesserungswerk,footway,2,27915.2:-5547.1|27736.4:-5098.5|27129.3:-2783|26649.8:61.2|26460.5:2608.2|26597.2:5481.4|27673.3:14360.3|28750.8:23251.4|29804.5:31941|30893.9:32616.8|31278.8:32699.1|32430.6:32560|33309.1:39830.3|33434.6:40122|33730.4:40299|35367.4:40114.2|38962.3:39710.1
Road_0969,Lokomotivstrae,footway,2,26597.2:5481.4|26968.8:5438
Road_0970,Lokomotivstrae,footway,2,27673.3:14360.3|28012.6:14323.5
Road_0971,Lokomotivstrae,footway,2,28750.8:23251.4|29184.1:23201.3
Road_0972,,footway,2,31686.8:25583.6|36763.1:24995.8
Road_0973,An der Alten Kantine,path,2,37492.9:31038.2|37610:31934.4|37795.1:33449.4|38163.8:36477.3|38220.6:36941.5|38626.5:36891.4|38962.3:39710.1|39106.8:40916.8|39342.3:42891.6
Road_0974,Bahnwrterweg,footway,2,55692.9:45788.1|55190.3:41711.6|54063:41851.9|53514.1:41552.4
Road_0975,,footway,2,146273:42667.8|146459.5:42696.8
Road_0976,,footway,2,146273:42667.8|146282.1:42762.5|146238.7:43313.5|144945.9:43175.5|144915.8:43671.9|144863.2:44449
Road_0977,,service,4,155489:-75963.7|155473.6:-76776.3|155524.8:-77074.6|155689.5:-77366.3|156183.8:-77822.7|157290:-77809.3|158263.8:-77791.5|158840.8:-77252.7|158948.7:-76784.1|158952.2:-75975.9
Road_0978,,secondary_link,6,10386.1:-18637.2|10440.8:-18122.9|10963:-16347.3|11058.4:-15752.9|11061.9:-15150.7|11004.4:-14735.4|10863.5:-14244.5|10686.1:-13895|10447.1:-13568.8|10055.2:-13168|9183.1:-12481.2|8264.7:-11841.1|7441:-11216.6|6654.4:-10554.2|5655.4:-9559
Road_0979,,secondary_link,6,8954.5:-8084.1|11787.5:-7858.1|12802.6:-7389.4|13644.6:-6854|14533.5:-5684
Road_0980,Merheimer Strae,residential,6,67401.2:31264.2|67340.2:32175.9|68748.6:46734.4|71223.3:58405.2
Road_0981,Merheimer Strae,residential,6,66140.7:17502.8|66719.1:23445.1
Road_0982,Merheimer Strae,residential,6,66719.1:23445.1|67026.1:26847|67062.6:27251.1|67225.2:29054.5|67275:29626.7
Road_0983,,tertiary_link,5,85864.8:129165.7|85068.4:128965.3|84609.9:128834|84201.9:128645.8|83653:128164.9|83289.1:127703|82924.6:127130.8
Road_0984,Mauenheimer Grtel,secondary,9,26758.4:-11832.2|28566.4:-12510.1|30176.1:-13358.4|31878.9:-14513.9|33494.1:-16399.7|34552.7:-17898|35556.6:-20091|36729.5:-23407.3
Road_0985,Mauenheimer Grtel,secondary,9,31060.8:-17038.6|29487.6:-15741.8|27723.8:-14587.4|26363.7:-14102
Road_0986,Mauenheimer Grtel,secondary,9,17338.4:-12363.2|15442.1:-12082.7|14710.2:-11972.5
Road_0987,Butzweilerstrae,secondary,9,-162404.9:-44746.2|-159229.8:-41006.9|-158970.5:-40701.9|-158446.8:-40085.2|-158040.9:-39588.7
Road_0988,,service,4,-158446.8:-40085.2|-158129.2:-40435.9|-157116.9:-41040.3|-156748.1:-41326.4
Road_0989,,service,4,-153120.2:-44196.3|-154548.9:-42961.7|-155903.4:-41836.3|-156748.1:-41326.4
Road_0990,Schmiedegasse,tertiary,8,-699.6:-115032.5|-4675.3:-113253.6
Road_0991,Schiefersburger Weg,residential,6,-15547.9:-8999.1|-15263.3:-9504.5|-14811.8:-10283.7|-14495.6:-11542.8|-14373.7:-13058.9|-14511.1:-16115.8|-14605.7:-17052|-14726.3:-17933.7
Road_0992,Gppinger Strae,residential,6,-35539.1:3314|-37163.4:3603.4|-39874.4:4227.9|-40649.8:4439.4|-43599.8:5629.5|-46999.9:7585.3|-49136:9200.6|-50020:9996.5|-51046.4:10919.4|-51609.3:11361.3
Road_0993,Parkgrtel,secondary,9,671.6:-5419.1|591.7:-4559.7|598.7:-4107.7|858.1:-3730.3|1479.9:-3636.8|1933.5:-3666.9
Road_0994,,trunk,12,-8105.6:189350.9|-8603.3:189808.4|-9315.6:190339.4|-9926.9:190701.2|-10698.7:191057.4|-11575.8:191343.5|-12597.9:191535|-13941.8:191571.7|-15209.3:191385.8|-16565.1:190929.4|-18209.8:189994.3
Road_0995,,footway,2,178292.8:58548.8|178876.1:58561|180141.5:58293.8|180197.6:57594.7|180223.5:55684.5|179871.6:54422.1|187013.9:52598.7
Road_0996,Mauenheimer Grtel,secondary,9,46895.4:-44486.8|46096.2:-44236.3|45058.7:-43695.3|42622.5:-41661.5|40912.7:-39579.8|39258.2:-36904.8|38581.7:-34548.2|36317.3:-29083.5|34371.9:-22101.5|33483.6:-20098.8|32521.8:-18671.7|32085.7:-18117.3|31060.8:-17038.6
Road_0997,Hartwichstrae,tertiary,8,27627.7:100582.1|28711.6:100780.2|32749.6:101519.4|35614.8:102043.7|36784.9:102257.4|39040.2:102651.5|40264.9:102865.2|41290.5:102737.2|43509.4:102264.1
Road_0998,,service,4,32562.4:111989|31962.3:112264|28057.5:113102.2|28394.7:114540.5|32568.8:113644.4|33248.8:113392.8
Road_0999,Christinastrae,footway,2,101951.8:67589.1|102107.5:67410.9|102160:66851|102143.9:63845.4|102141.8:63494.7|102141.8:63213.1
Road_1000,,service,4,143790.6:38729.3|142776.2:38692.6
Road_1001,,service,4,145031.4:38847.3|143790.6:38729.3
Road_1002,Eltener Strae,residential,6,154952.7:-17067.6|154804.8:-16434.2|154183:-12020.3|153993:-10451.8|153920.8:-9856.3|154019.6:-9148.3|154401.7:-8429.2|155404.2:-8346.8
Road_1003,Isselburger Strae,footway,2,162439.3:-17174.4|162834:-19176
Road_1004,,service,4,162376.2:-51021.3|162902.7:-51021.3|165092.7:-49858|170147.3:-53226.5
Road_1005,Escher Strae,tertiary,8,-104532.4:-55105.6|-106083.8:-56833.3|-108240.3:-59230
Road_1006,Escher Strae,tertiary,8,-108240.3:-59230|-110207.4:-61440.8|-110635.8:-61895|-110961:-62240.1|-111864:-63156.3
Road_1007,uere Kanalstrae,secondary,9,-142955.6:-27114.2|-143803.2:-26258.2
Road_1008,Escher Strae,tertiary_link,5,-111873.8:-59734.3|-109488.8:-59830|-108649.7:-59413.7|-108240.3:-59230
Road_1009,uere Kanalstrae,secondary,9,-143291.4:-25025.8|-142438.3:-25988.8|-140935.2:-27388.1|-137967:-29821.5
Road_1010,Escher Strae,tertiary,8,-81502.2:-29333.9|-84136.7:-33428.3|-85083.1:-34748.5|-86206.9:-36358.2|-90212.7:-41148.3|-94076.9:-44961|-95427.8:-46177.8|-101272.5:-51931.9
Road_1011,Am Bilderstckchen,tertiary,8,-86008.5:-67429.9|-88967:-65460.6|-90943.9:-64144.8|-94768.9:-61597.8|-95763.6:-60936.6|-96691.1:-60318.7|-103609.8:-55713.4|-104532.4:-55105.6
Road_1012,Liebigstrae,tertiary,8,6563.9:103632.2|5173.1:104471.6|4556.1:104828.9|1355.8:106772.6|761.3:107133.3|-2984.4:109322.9|-16015.5:116930.5
Road_1013,Longericher Strae,tertiary,8,7375.8:-23626.6|8822:-21563.8|10031.3:-19796
Road_1014,,track,3,95587:-168601.9|95231.5:-168321.4|92794:-166402.2|89700.3:-163653.8
Road_1015,,service,4,100487.3:-137515.8|99944.7:-137184.1|99393:-136847.9|98894.5:-136634.2|97534.5:-136053.1|94556.4:-135211.5
Road_1016,,service,4,106146.9:-75447.1|92108.4:-81097.7
Road_1017,,service,4,66796.9:-173697|66949:-173707.1|67674.6:-173731.6|68494.8:-173572.4|69482.6:-173370.9|71646.8:-172979|74188.1:-169657.2
Road_1018,,service,4,69482.6:-173370.9|69545:-173689.3|69554.8:-173748.3|69404.1:-176405.5
Road_1019,Ginsterpfad,residential,6,28479.5:-161021|27609.5:-161126.8|26799.1:-161349.4|25366.9:-161872.6
Road_1020,Ginsterpfad,residential,6,25308:-159963.5|25545.6:-160219.5|25677.4:-160464.4|25710.4:-160657|25729.3:-161061.1|25705.5:-161351.7|25588.4:-161586.5|25366.9:-161872.6
Road_1021,,service,4,21536.3:-169157.4|26575.5:-171784.6|26827.8:-171855.8|27162.9:-171883.6|28902.3:-171789|29264:-171851.4|29560.5:-171963.8|29856.4:-172123|30428.4:-172482.5|34529.6:-174597.6|34674.7:-174633.3|34806.5:-174646.6|35511.8:-174585.4|36677.6:-174562|36801:-174569.8|36900.6:-174597.6|37230:-174776.9|39774.2:-176152.8|40112.8:-176335.3|41361.3:-176544.6
Road_1022,,service,4,10865.6:-169933.3|11405.4:-169820.9|12331.5:-169825.3|15688.1:-170178.2
Road_1023,,service,4,41642.5:-134314.3|39770.7:-143311.1|39479.7:-143638.4|39133.4:-143666.3|38392.4:-143484.8|35608.5:-142104.4|34423:-141906.3
Road_1024,Theklastrae,service,4,56669.5:-111314.4|62280:-111931.1|68907.1:-112117.1|71173.6:-112105.9|72389.2:-112099.2|73215.7:-112160.5|73749.2:-112206.1|74259.6:-112387.6|74929.8:-112872.9
Road_1025,Butzweilerstrae,secondary,9,-145888.1:-29364|-146820.5:-30325.8|-149520.3:-33409.4
Road_1026,Robert-Perthel-Strae,tertiary,8,-107340.1:-72029.6|-105919.1:-74739.1|-105412.9:-75824.5|-104924.3:-77105.8|-104342.4:-79346.7|-103986.3:-81967.1|-103975.1:-83329.7|-104043.8:-84591|-104240.1:-86234|-104540.1:-87630|-105019.6:-89178.5|-105546.8:-90495.4|-106416.1:-92280.9|-107152.2:-93435.3|-108861.4:-95908.9|-109134.8:-96274|-110431:-98075.1|-111505.8:-99567.9|-113438.6:-102269.7|-115829.8:-105548.1|-116679.5:-106694.7|-117165.3:-107452.7|-117510.3:-108154.1|-117967.4:-109262.8|-118605.3:-110966|-118904.7:-112313|-118958.6:-112712.6|-119204:-115757.2|-119277.6:-117420.3|-119304.3:-117616.3|-119470.4:-118847.5|-119586.8:-119708|-119860.2:-121132.9|-119900.2:-121341|-120322.2:-122804.9|-121761.4:-125779.4
Road_1027,Robert-Perthel-Strae,tertiary,8,-107340.1:-72029.6|-108386.8:-70552.4|-109751.7:-68301.5|-111320:-65688.8|-111679.6:-65106.6|-112690.5:-63915.5
Road_1028,Robert-Perthel-Strae,tertiary,8,-111864:-63156.3|-110921.8:-64679.1|-110905:-64712.5|-107340.1:-72029.6
Road_1029,uere Kanalstrae,tertiary,8,-112690.5:-63915.5|-113706.4:-62441.6|-114109.5:-61720.3|-115027.1:-60078.3
Road_1030,Escher Strae,unclassified,6,-115664.4:-66950.1|-116224.5:-67531.2|-117297.8:-68644.4
Road_1031,,service,4,-145211.6:96287.3|-144533.7:95459.1|-143832.6:94536.3
Road_1032,,path,2,-143832.6:94536.3|-143989.7:94407.2|-144243.5:94197.9
Road_1033,,steps,2,-144243.5:94197.9|-144661.3:93852.8
Road_1034,,service,4,168345.6:-73185.1|159683.4:-73042.6|155599.8:-72985.8|152686.9:-72969.1|151962.7:-72980.3|151171.3:-73019.2
Road_1035,Gustav-Cords-Strae,path,2,161992:57927.6|161927.5:58709.1|161893.1:59379.2|161888.9:60461.2|161762:61342.9|161781:62127.7|161771.9:62884.7
Road_1036,,footway,2,162723.2:56064.1|162711.3:56644.1|163417.9:57285.3
Road_1037,,secondary_link,6,-27407.6:35275.1|-28365.2:33823.5|-28809.7:32929.6|-29017.9:32414.2
Road_1038,,secondary_link,6,-34306.7:28533.5|-33883.2:29525.4|-33785.1:30085.3|-33763.3:30518.4|-33881.8:31718.4|-33985.6:32767
Road_1039,,secondary_link,6,-30246.9:27680.8|-31272.5:28135|-31604.1:28276.4|-32324.1:28404.4|-32488.1:28426.7|-33328:28473.4|-34306.7:28533.5
Road_1040,,footway,2,-19623.1:24066.3|-19605.6:22927.5|-20145.4:22236.2|-21002.8:21493.7
Road_1041,,service,4,169626.4:-96399.8|167825.4:-96313|155980.5:-96280.7
Road_1042,,service,4,154204:-96274|153790.4:-96269.5|152718.5:-96310.7
Road_1043,,service,4,155980.5:-96280.7|154204:-96274
Road_1044,Friedrich-Karl-Strae,residential,6,108700.9:-78082.1|108471.6:-77349.6|107340.8:-73972.1|107004.3:-73216.3|106333.4:-72764.3|104737.1:-72218.8
Road_1045,,service,4,86422.1:-19203.8|85706.4:-20053.2|84213.8:-21001.6|83927.1:-22682.6|87409.2:-23056.6
Road_1046,,service,4,-51546.9:169834.2|-51255.3:169653.9|-50685.3:169367.8|-49799.9:166830.8
Road_1047,,service,4,-51460.7:171752.3|-51689.2:170459.9|-51647.2:170114.8|-51546.9:169834.2
Road_1048,,service,4,-16631.7:47980|-14324.6:51733.7
Road_1049,,service,4,-15488.3:47260.9|-16118.6:47645
Road_1050,,service,4,-16118.6:47645|-16631.7:47980|-18150.2:49025.3
Road_1051,,service,4,125055:-66691.8|124232.6:-67141.5|123738.4:-67594.6|123296.7:-68142.3|122982:-68779.1|122792:-69439.2|122713.5:-70109.3|122681.9:-70756.1|122699.4:-71894.9|122760.4:-72948|122907:-73974.4|123017.7:-74500.9
Road_1052,Niehler Grtel,service,4,120156.7:-58769.2|113397.2:-58518.7|112626:-58741.3
Road_1053,,path,2,97000.3:-53698.5|99211.4:-54123.8|102362.6:-54379.8|105717.2:-54245.1|107753:-54000.2|109330.4:-53757.5|114509.8:-53215.4
Road_1054,Eichstrae,residential,6,126967.5:88374.7|127387.4:88373.6|128065.3:88371.4
Road_1055,Eichstrae,residential,6,129061.5:88361.4|129399.4:88348|129942.7:88326.9|131164.6:87754.7
Road_1056,Werkstattstrae,residential,6,58674.5:73877.5|58516.8:73456.7|58464.9:73317.6|58080:72290.1|58049.9:72126.5|58005.7:71880.4|58028.1:71524.2|58155.7:71007.7
Road_1057,,secondary_link,6,-41456:49853.5|-41151:50386.8
Road_1058,Escher Strae,unclassified,6,-34306.7:28533.5|-38314.6:24684.1|-38606.9:24403.6|-38992.5:24015.1|-40928.8:22065.9|-43493.9:19544.5|-43713.4:19328.5|-49176:13958.4|-51609.3:11361.3|-54375.7:8385.7|-57165.8:5412.4|-58399:3973|-61049:879.4|-64665.7:-4029.8|-65757.2:-5504.8|-66243.1:-6162.7|-69704.2:-10842.6|-70774:-12513.5|-71116.8:-13142.4
Road_1059,Escher Strae,tertiary,8,-27407.6:35275.1|-26141.5:36458.4|-25075.2:37510.4|-23528:38953.1
Road_1060,Werkstattstrae,living_street,5,29207.9:81130|29761:84043.3|30687.1:83877.4|33648.4:83257.3|36751.2:82618.4|36965:83670.3|39765:83207.2|42853.9:82550.5
Road_1061,Werkstattstrae,living_street,5,42853.9:82550.5|41904.7:77715.8
Road_1062,,footway,2,36751.2:82618.4|36698.6:82261|36328.5:80267.3|36175.7:79661.7
Road_1063,,service,4,40210.9:54622.5|40586:53320.1|40253.7:53013.9|39848.5:52889.2|36932.8:52714.5|36310.3:52467.3|36129.4:52097.8|35223.6:44093.9|35581.9:42549.8
Road_1064,Merheimer Strae,residential,6,73060.1:67069.2|71291.3:58725.8|71223.3:58405.2
Road_1065,Sechzigstrae,tertiary,8,51735.5:88314.6|51284.7:88447.1|45695.2:89654.9|44286.1:89913.2
Road_1066,Sechzigstrae,tertiary,8,26761.9:93344|26636.5:93488.8|26535.5:93653.5|26460.5:93841.6|26407.9:94050.9|25887.7:96748.2|25408.9:99275.2|25320.6:99707.1|25216.1:100221.4
Road_1067,Escher Strae,tertiary,8,35987.8:123763.3|36441.4:124490.3|37028.1:125117|37883.4:125791.6|40866.4:127701.9|45014.5:130442.5
Road_1068,Osterather Strae,residential,6,8923:105650.5|9582.7:106470.9|13460.2:110426.1|15422.4:112144.9
Road_1069,,service,4,25135.5:123563|24159.6:123654.3|23703.3:123183.4|23215.3:122192.6|22556.3:120939.2|21042.8:120808.9|21176:118787.3|21023.1:116930.5
Road_1070,,footway,2,53193.7:57732.8|52219.2:57731.7|51201.3:57849.7
Road_1071,Siebachstrae,residential,6,76034.7:41236.3|76092.8:39171.3
Road_1072,Wartburgstrae,residential,6,76628.4:45360.7|77309.9:44491.3|77677.2:44022.6|78005.3:43508.3
Road_1073,Wartburgstrae,residential,6,76628.4:45360.7|68748.6:46734.4
Road_1074,,service,4,52391.7:64560|52099.3:62658.7|52001.9:62026.4|51201.3:57849.7|50416.1:54660.3|47192:55304.9|47648.4:57612.6
Road_1075,Liebigstrae,tertiary,8,20334:99817.3|12818.7:101242.2|10062.2:101953.5|9546.2:102143.9|9029.5:102334.2|7999.7:102841.9
Road_1076,Hartwichstrae,tertiary,8,27627.7:100582.1|26802.6:100476.3|25216.1:100221.4
Road_1077,Merheimer Strae,secondary,9,57240.2:-48988.6|57468.7:-47279.8
Road_1078,,service,4,154305:-62795.6|154286:-62279.1|161605:-61976.3
Road_1079,,service,4,149428.4:-49076.5|148270.3:-49225.7|144667.6:-49848|144103.3:-50038.3|143651.8:-50212|143352.4:-50450.2|143153.3:-50785.3|142984.4:-51123.7|142853.3:-51536.7
Road_1080,,service,4,142853.3:-51536.7|142720.1:-52546.4|142560.9:-55283.7|142518.9:-55458.5|142429.1:-55582.1|142244.1:-55660|142008.5:-55686.7|136098.6:-55594.3
Road_1081,,service,4,-153120.2:-44196.3|-153972:-45201.5|-150498.9:-48088
Road_1082,Longericher Strae,tertiary,8,-66195.4:-97851.4|-63043.5:-94087.7|-61481.5:-92286.5|-56786.6:-87067.8
Road_1083,Longericher Strae,tertiary,8,-85950.3:-119681.2|-84954.8:-118846.3|-83955.1:-117998.1|-82310.5:-116296|-78213.5:-111947.8
Road_1084,,service,4,-85950.3:-119681.2|-85243.7:-117904.6|-84019.6:-116421.8|-81801.5:-113663.3|-81856.2:-113193.5|-81907.4:-113150.1|-84541.9:-110943.7|-86170.5:-109571.2
Road_1085,Friedrich-Karl-Strae,secondary,9,67381.6:-89829.7|63185.8:-92137.3
Road_1086,Friedrich-Karl-Strae,secondary,9,78355.1:-86493.4|76130:-86236.3|74397.7:-86080.4|73715.6:-86139.4|73128.8:-86391|71236:-87518.7|68872:-88949.1|68135.9:-89372.1|67381.6:-89829.7
Road_1087,,path,2,56669.5:-111314.4|55467.9:-110987.2
Road_1088,Kempener Strae,unclassified,6,38768.2:-6761.6|37992.8:-8069.6|37396.9:-9278.5|36832.5:-10219.2|35941.5:-11368
Road_1089,,footway,2,123017.7:-74500.9|123202.1:-75318
Road_1090,,footway,2,-25842.2:186266.2|-25315:188360.1
Road_1091,Innere Kanalstrae,primary,11,-21368.8:185235.4|-24477.2:189230.6
Road_1092,,footway,2,-25180.4:188808.7|-25502.2:188772|-26231.2:186219.4|-26013.9:185795.3|-25779.1:185706.3|-25567.4:185852.1|-24410.6:187319.3|-24196.8:187516.3
Road_1093,,footway,2,-25180.4:188808.7|-24947.6:188502.6
Road_1094,,footway,2,-25315:188360.1|-25180.4:188808.7
Road_1095,,service,4,-146041:108406.8|-148923.7:106693.5|-149591.8:106301.7
Road_1096,Escher Strae,tertiary,8,9965.4:87352.8|10650.4:88202.2|10970.8:88555.1|15763.1:94546.3|15857.1:94659.8|16165.5:95035|19272.6:97625.4|19745.1:98255.5|19890.2:98675.2|20334:99817.3
Road_1097,,path,2,72420.7:135423|75867.1:132829.3|79634.6:129995
Road_1098,,service,4,146235.9:112557.9|146004.5:113032.1|144442.6:115886.3
Road_1099,,path,2,163000.8:86858.5|162917.4:86316.4|163177.5:82339|163246.2:77345.1|163357.6:76374.4|163428.4:71274.9|163436.9:70427.7
Road_1100,,path,2,167150.3:71388.4|167110.4:72313.5|166477.3:86091.5|166323.1:86560.2|166023.7:86854.1|165648.7:86992.1
Road_1101,,footway,2,92472.2:121835.3|97397.8:124347.8
Road_1102,,path,2,151150.2:113036.6|152481.5:112350.8|152640:111047.3|152940:110007.5|153961.4:108632.7|159409.3:103576.6|160019.9:102796.2|160255.5:101733.1|160402.7:100682.3
Road_1103,,path,2,140684.2:110937.1|142721.5:107716.6|143229:107151.1|144430.6:105813|146297.5:104385.9|148887.9:102571.4|151759.4:102677.1|151970.5:102674.9|153450.4:102659.3|155278.7:103478.6
Road_1104,,path,2,151970.5:102674.9|151537.9:105648.2|151292.5:108140.7
Road_1105,,footway,2,144611.5:89344.3|146227.4:90148
Road_1106,,path,2,153450.4:102659.3|154595.2:102336.5|155705.7:101584|156797.9:100667.8|157890.1:99821.8|159018.1:98905.6|159828.5:98817.7|160462.3:99187.2|161649.2:100078.9
Road_1107,,path,2,158575.8:86938.7|159381.3:86927.6|160248.5:87194.7|163000.8:86858.5|163636:86881.9
Road_1108,,footway,2,161035.8:77298.4|163246.2:77345.1
Road_1109,,path,2,163357.6:76374.4|167110.4:72313.5
Road_1110,,footway,2,-160589.9:108277.6|-158927.7:105651.6|-157926.6:104108.7|-159039.2:103419.6
Road_1111,,footway,2,-166118.4:102236.3|-164564.1:99816.2|-163818.2:100269.3|-162284.3:97479.6|-162342.5:97056.6|-162316.6:96547.8|-162151.8:94673.2
Road_1112,Dechenstrae,residential,6,-154715.8:90148|-146987.4:95892.2|-145211.6:96287.3
Road_1113,,footway,2,-147691.2:110339.3|-148913.9:112122.6|-150437.3:114351.2
Road_1114,,service,4,-158784:87486.4|-159584.6:88817.8
Road_1115,,footway,2,-161900.9:87704.6|-165822.5:85094.1
Road_1116,,footway,2,-153908.9:115199.5|-153247.1:112752.7
Road_1117,,service,4,-159584.6:88817.8|-160967.1:91372.6|-160948.8:92018.2|-160542.9:92333.3|-157602:94417.2|-160573.1:99871.9|-153331.2:104450.4|-149591.8:106301.7
Road_1118,,footway,2,-146366.2:110072.1|-147691.2:110339.3
Road_1119,,footway,2,-153247.1:112752.7|-151793.8:110270.3
Road_1120,,footway,2,-158473.4:109766|-155706.4:105523.6
Road_1121,Siemensstrae,residential,6,-117715:119789.2|-109823.9:106868.3|-109722.3:106696.9
Road_1122,Siemensstrae,residential,6,-118712.6:121376.6|-122126:126724.5
Road_1123,Eichendorffstrae,path,2,-118801.6:120141|-118175.6:120516.1
Road_1124,Siemensstrae,path,2,-117715:119789.2|-118175.6:120516.1
Road_1125,,service,4,-151755.9:79332.2|-151945.2:79013.8|-153704.2:75837.9
Road_1126,Gladbacher Wall,residential,6,74366.9:155801.2|72580.6:156748.6|66874.7:159794.3|65704:160427.7|56734.7:165323.6
Road_1127,Gladbacher Wall,residential,6,82009.7:151685.7|80414.8:152593|80273.2:152673.2
Road_1128,,service,4,59606.9:161416.2|59202.4:160970.9|59020.8:160710.5|58965.4:160463.3|59016.6:160117.1|59102.9:159943.5
Road_1129,Gladbacher Wall,residential,6,80273.2:152673.2|77363.1:154258.4|74366.9:155801.2
Road_1130,,service,4,57996.6:162137.6|56069.4:162982.5|54911.3:163089.4|53933.3:163308.7|51940.9:164350.6|50718.3:164985.1|50283.6:165462.7|50222.6:166088.3|50211.4:166824.2|50372:167475.4|50554.9:167893.9|50798.2:168284.7|51365.3:168994.9|52109.9:169671.7|53047.2:170365.2|53996.4:171007.6|55498:171871.4
Road_1131,,service,4,66623:159491.5|66374.2:159068.5
Road_1132,,service,4,54911.3:163089.4|54010.4:161446.3|57489:159024|63452.9:156264.3|67083.6:154866.2
Road_1133,,steps,2,40799.1:170664.7|40253:169824.2
Road_1134,,footway,2,40253:169824.2|34275.8:171903.7
Road_1135,Robert-Perthel-Strae,tertiary,8,-121761.4:-125779.4|-123280.6:-128118.2|-127707.8:-133708.7|-128415.1:-134620.4|-135786.7:-143856.6|-137012.8:-145383.9|-138466.1:-147198.4|-140700.4:-150024.9|-142837.9:-152698.8|-145675:-156224.3|-146110.4:-156741.9
Road_1136,Longericher Strae,tertiary,8,-56786.6:-87067.8|-50831.1:-80518.9|-48939.7:-78382.6|-47862.9:-77182.6|-46210.5:-75318|-45133.7:-74102.4|-44284:-73111.6|-42980.1:-71437.4|-42229.2:-70694.9|-41864:-70323.1|-38398.7:-66399|-34496.6:-62439.4|-32163.5:-60687.2|-29922.3:-58829.3|-28771.9:-57986.6|-26754.2:-56384.7|-21003.5:-51826.1
Road_1137,Geldernstrae,tertiary,8,13956.5:-9350.9|14187.2:-8224.3
Road_1138,Merheimer Strae,tertiary,8,81386.5:115065.9|81758:115200.6|82282.4:115199.5|82752.8:115038.1
Road_1139,Siebachstrae,residential,6,82977.9:83750.5|81297.4:73592.5
Road_1140,Merheimer Strae,tertiary,8,80555.7:101615.1|80419.7:102640.4|80470.9:103417.4
Road_1141,Merheimer Strae,tertiary,8,81386.5:115065.9|81373.2:116024.4|80968:117164.3|80914:117712|81001.6:121512.5
Road_1142,Merheimer Strae,tertiary,8,82752.8:115038.1|82733.9:114462.6|82724.8:112994.3
Road_1143,Merheimer Strae,tertiary,8,80555.7:101615.1|81115.2:102373.2|81765.7:103026.7
Road_1144,Schiefersburger Weg,tertiary,8,-71646.8:-17343.7|-70647.1:-17299.1|-69421.6:-17249|-67891.2:-16929.5|-65469.1:-16690.2|-61972.3:-16450.9|-61019.5:-16435.3|-59046.1:-16419.7|-56472.5:-16533.2|-54698.8:-16775.9|-52191.9:-17097.6|-48272.3:-17837.9|-46176.2:-18364.5|-44535.7:-18637.2|-44008.5:-18689.5|-43653.1:-18728.5|-40531.3:-19030.2|-38038.4:-19206|-37596.7:-19233.9|-36855:-19288.4|-36083.8:-19308.5|-34935.5:-19248.3|-27095.6:-18839.8|-25490.2:-18721.8|-16682.2:-18077.3|-15099.9:-17961.5|-14726.3:-17933.7|-12974.4:-17827.9|-11653.6:-17735.5|-6979:-17410.4|-4744:-17554.1|-3905.6:-17673.2|-3386.1:-17750|-2892.5:-17890.2
Road_1145,Escher Strae,tertiary,8,-74231.5:-18161.9|-74576.5:-18474.7|-75053.2:-18907.7|-78456.8:-24420.3|-78951:-25220.7|-81502.2:-29333.9
Road_1146,,tertiary,8,-73398:-17285.8|-73496.8:-17004.1|-73508.1:-16704.7|-73431.6:-16416.4|-73273.9:-16162.6|-73048.9:-15966.6|-72776.2:-15844.2|-72479.6:-15807.4|-72185.9:-15859.8|-71917.4:-15996.7|-71702.2:-16207.1|-71558.4:-16472|-71498.8:-16767|-71529:-17066.5|-71646.8:-17343.7|-71842.4:-17574.1|-72097.5:-17737.7|-72389.2:-17816.8|-72692:-17806.7|-72978.1:-17706.6|-73221.3:-17526.2|-73398:-17285.8
Road_1147,,service,4,-78043.9:-14726.5|-77479.5:-12275.3|-77221.5:-11920.1|-76734.3:-11729.8|-72589:-13906.1|-71658:-14303.5
Road_1148,Kapuzinerstrae,residential,6,64638.4:-185573.8|64500.3:-185495.9|63783.1:-185087.3|61243.9:-183133.6|59725.4:-182023.8|58207.6:-181029.7|56613.4:-180123.6|54995.4:-179308.7|53828.1:-178815.5|51823.8:-177848.2
